CÓDIGO,DESCRIÇÃO,NOVO VALOR (HM),VALOR (CUSTO),AUXILIAR,PORTE,FILME
31501010,Transplante de córnea,916.66,0,1,4,0
31501028,Retirada para transplante,268.99,0,0,0,0
31502008,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS (TRANSPLANTES DE ÓRGÃOS) - CARDÍACO,,,,,
31503004,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS (TRANSPLANTES DE ÓRGÃOS) - CARDIOPULMONAR,,,,,
31504000,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS (TRANSPLANTES DE ÓRGÃOS) - PULMONAR ,,,,,
31505007,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS (TRANSPLANTES DE ÓRGÃOS) - HEPÁTICO ,,,,,
31506003,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS (TRANSPLANTES DE ÓRGÃOS) - RENAL,,,,,
31506011,Transplante renal (receptor),1.604.16,0,2,7,0
31506038,Nefrectomia em doador vivo,595.84,0,2,5,0
31506046,Nefrectomia laparoscópica em doador vivo,1.129.74,0,2,6,0
31507000,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS (TRANSPLANTES DE ÓRGÃOS) - PANCREÁTICO,,,,,
31601006,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS (OUTROS PROCEDIMENTOS) - ACUPUNTURA,,,,,
31601014,Acupuntura por sessão,47.23,0,0,0,0
31602002,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS (OUTROS PROCEDIMENTOS) - BLOQUEIOS ANESTÉSICOS DE NERVOS E ESTÍMULOS NEUROVASCULARES,,,,,
31602029,Analgesia por dia subseqüente. Acompanhamento de analgesia por cateter peridural,62.53,0,0,0,0
31602037,Anestesia geral ou condutiva para realização de bloqueio neurolítico,89.34,0,0,0,0
31602045,Bloqueio anestésico de nervos cranianos,125.6,0,0,0,0
31602053,Bloqueio anestésico de plexo celíaco,114.58,0,0,0,0
31602061,Bloqueio anestésico de simpático lombar,114.58,0,0,0,0
31602070,Bloqueio anestésico simpático,33.62,0,0,0,0
31602088,Bloqueio de articulação têmporo-mandibular,124.01,0,0,2,0
31602096,Bloqueio de gânglio estrelado com anestésico local,124.01,0,0,2,0
31602100,Bloqueio de gânglio estrelado com neurolítico,269.86,0,0,4,0
31602118,Bloqueio de nervo periférico,80.21,0,0,0,0
31602126,Bloqueio facetário para-espinhoso,182.53,0,0,3,0
31602134,Bloqueio neurolítico de nervos cranianos ou cérvico-torácico,114.58,0,0,0,0
31602142,Bloqueio neurolítico do plexo celíaco. simpático lombar ou torácico,229.17,0,0,4,0
31602150,Bloqueio neurolítico peridural ou subaracnóideo,229.17,0,0,4,0
31602169,Bloqueio peridural ou subaracnóideo com corticóide,114.58,0,0,0,0
31602177,Bloqueio simpático por via venosa,86.77,0,0,0,0
31602185,Estimulação elétrica transcutânea,66.29,0,0,1,0
31602207,Instalação de bomba de infusão para analgesia em dor aguda ou crônica. por qualquer via,0,0,0,3,0
31602215,Laser - por sessão,84.71,0,0,1,0
31602223,Passagem de catéter peridural ou subaracnóideo com bloqueio de prova,114.58,0,0,0,0
31602231,Anestesia para endoscopia diagnóstica,114.58,0,0,2,0
31602240,Porte Anestesico 1,66.28,0,0,1,0
40101002,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (ELETROFISIOLÓGICOS/MECÂNICOS E FUNCIONAIS) - ECG - TE,,,,,
31602258,Anestesia para exames radiológicos de angiorradiologia,104.16,0,0,2,0
40101010,ECG convencional de até 12 derivações,18.25,0,0,0,0
31602266,PORTE ANESTESICO 3,169.57,0,0,3,0
40101029,ECG de alta resolução,31.74,0,0,0,0
40101037,Teste ergométrico computadorizado (inclui ECG basal convencional),78.6,0,0,0,0
40101045,Teste ergométrico convencional - 3 ou mais derivações simultâneas (inclui ECG basal convencional),66.93,0,0,0,0
40101053,Variabilidade da frequência cardíaca,28.25,0,0,0,0
40101061,Ergoespirometria ou teste cardiopulmonar de exercício completo (espirometria forçada. consumo de O2. produção de CO2 e derivados. ECG. oximetria),148.5,0,0,0,0
40102009,"PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (ELETROFISIOLÓGICOS/MECÂNICOS E FUNCIONAIS) -
TUBO DIGESTIVO",,,,,
40102025,Manometria computadorizada anorretal,185.88,0,0,0,0
40102033,Manometria computadorizada anorretal para biofeedback - 1ª sessão,85.49,0,0,0,0
40102041,Manometria computadorizada anorretal para biofeedback - demais sessões,79.08,0,0,0,0
40102050,Manometria esofágica computadorizada com teste provocativo,125.8,0,0,0,0
40102068,Manometria esofágica computadorizada sem teste provocativo,120.16,0,0,0,0
40102076,Manometria esofágica para localização dos esfíncteres pré-pH-metria,126.77,0,0,0,0
40102084,pH-metria esofágica computadorizada com um canal,120.16,0,0,0,0
40102092,pH-metria esofágica computadorizada com dois canais,312.28,0,0,0,0
40102106,pH-metria esofágica computadorizada com três canais,312.28,0,0,0,0
40102130,pH-metria esofágica de 24 horas com quatro canais,101.56,0,0,0,0
40103005,"PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (ELETROFISIOLÓGICOS/MECÂNICOS E FUNCIONAIS) -
SISTEMA NERVOSO",,,,,
40103013,Análise computadorizada da voz,28.85,0,0,0,0
40103056,Potencial evocado estacionário (Steady State),38.47,0,0,0,0
40103064,Audiometria de tronco cerebral (PEA) BERA,91.27,0,0,0,0
40103072,Audiometria tonal limiar com testes de discriminação,27.38,0,0,0,0
40103080,Audiometria tonal limiar infantil condicionada (qualquer técnica) - Peep-show,42.59,0,0,0,0
40103099,Audiometria vocal - pesquisa de limiar de discriminação,12.17,0,0,0,0
40103102,Audiometria vocal - pesquisa de limiar de inteligibilidade,12.17,0,0,0,0
40103110,Audiometria vocal com mensagem competitiva (SSI. SSW),18.21,0,0,0,0
40103137,Campimetria computadorizada - monocular,36.51,0,0,0,0
40103161,Decay do reflexo estapédico,11.03,0,0,0,0
40103170,EEG de rotina,34.18,0,0,0,0
40103188,EEG intra-operatório para monitorização cirúrgica (EEG/IO) - por hora de monitorização,86.62,0,0,0,0
40103196,EEGQ quantitativo (mapeamento cerebral),138.9,0,0,0,0
40103200,Eletrencefalograma especial: terapia intensiva. morte encefálica. EEG prolongado (até 2 horas),68.35,0,0,0,0
40103234,Eletrencefalograma em vigília. e sono espontâneo ou induzido,63.35,0,0,0,0
40103242,Eletro-oculografia - monocular,54.76,0,0,0,0
40103250,Eletro-retinografia - monocular,44.55,0,0,0,0
40103269,Eletrococleografia (Ecochg),106.49,0,0,0,0
40103277,Eletrocorticografia intra-operatória (ECOG) - por hora de monitorização,123.76,0,0,0,0
40103285,Eletroglotografia,53.25,0,0,0,0
40103307,Eletroneuromiografia (velocidade de condução) testes de estímulos para paralisia facial,89.09,0,0,0,0
40103315,Eletroneuromiografia de MMII,178.19,0,0,0,0
40103323,Eletroneuromiografia de MMSS,178.19,0,0,0,0
40103331,Eletroneuromiografia de MMSS e MMII,356.37,0,0,0,0
40103340,Eletroneuromiografia de segmento complementar,52.4,0,0,0,0
40103358,Eletroneuromiografia de segmento especial,80.02,0,0,0,0
40103366,Eletroneuromiografia genitoperineal,17.63,0,0,0,0
40103374,EMG com registro de movimento involuntário (teste dinâmico de escrita; estudo funcional de tremores),74.26,0,0,0,0
40103382,EMG para monitoração de quimodenervação (por sessão),74.26,0,0,0,0
40103390,EMG quantitativa ou EMG de fibra única,74.26,0,0,0,0
40103404,Espectrografia vocal,63.39,0,0,0,0
40103412,Gustometria,9.13,0,0,0,0
40103439,Impedanciometria,27.38,0,0,0,0
40103447,Método de Proetz (por sessão),6.08,0,0,0,0
40103455,Otoemissões acústicas produto de distorção,38.04,0,0,0,0
40103463,Otoemissões evocadas transientes,38.04,0,0,0,0
40103480,Pesquisa de pares cranianos relacionados com o VIII PAR,30.42,0,0,0,0
40103498,Potencial evocado auditivo de tronco cerebral (PEA-TC),91.27,0,0,0,0
40103501,Pesquisa do fenômeno de Tullio,9.13,0,0,0,0
40103510,Poligrafia de recém-nascido (maior ou igual 2 horas) (PG/RN),123.76,0,0,0,0
40103528,Polissonografia de noite inteira (PSG) (inclui polissonogramas),297,0,0,0,0
40103536,Polissonograma com EEG de noite inteira,297,0,0,0,0
40103544,Polissonograma com teste de CPAP nasal,296.99,0,0,0,0
40103560,Potencial evocado - P300,148.5,0,0,0,0
40103579,Potencial evocado auditivo de média latência (PEA-ML) bilateral,74.26,0,0,0,0
40103587,Potencial somato-sensitivo para localização funcional da área central (monitorização por hora) até 3 horas,46.75,0,0,0,0
40103595,Potencial evocado gênito-cortical (PEGC),74.26,0,0,0,0
40103609,Potencial evocado motor - PEM (bilateral),74.26,0,0,0,0
40103617,Potencial evocado somato-sensitivo - membros inferiores (PESS),46.75,0,0,0,0
40103625,Potencial evocado somato-sensitivo - membros superiores (PESS),74.26,0,0,0,0
40103633,Potencial evocado visual (PEV),85.67,0,0,0,0
40103641,Provas de função tubária,7.57,0,0,0,0
40103650,Registro do nistagmo pendular,36.29,0,0,0,0
40103668,Rinomanometria computadorizada,50.71,0,0,0,0
40103722,Teste de fístula perilinfática com eletronistagmografia,43.86,0,0,0,0
40103730,Teste de latências múltiplas de sono (TLMS) diurno pós PSG,99,0,0,0,0
40103749,Vectoeletronistagmografia - computadorizada,91.27,0,0,0,0
40103757,Vídeo-eletrencefalografia contínua não invasiva - 12 horas (vídeo EEG/NT),210.14,0,0,0,0
40103889,Processamento auditivo central infantil (de 3 a 7 anos),153.12,0,0,0,0
40103897,Processamento auditivo central (acima de 07 anos),153.12,0,0,0,0
40104001,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (ELETROFISIOLÓGICOS/MECÂNICOS E FUNCIONAIS) - EXAMES ÓSTEO - MÚSCULO - ARTICULARES,,,,,
40104010,Avaliação muscular por dinamometria computadorizada (isocinética) - por articulação,56.1,0,0,0,0
40104028,Cronaximetria,11.22,0,0,0,0
40104036,Curva  I/T - medida de latência de nervo periférico,12.72,0,0,0,0
40104125,Sistema tridimensional de avaliação do movimento que inclui vídeo acoplado à plataforma da força e eletromiografia,56.1,0,0,0,0
40105008,"PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (ELETROFISIOLÓGICOS/MECÂNICOS E FUNCIONAIS) -
FUNCÃO RESPIRATÓRIA",,,,,
40105016,Determinação das pressões respiratórias máximas,17.82,0,0,0,0
40105024,Determinação dos volumes pulmonares por diluição de gases,5.77,0,0,0,0
40105032,Determinação dos volumes pulmonares por pletismografia,47.51,0,0,0,0
40105040,Medida da difusão do monóxido de carbono,53.46,0,0,0,0
40105059,Medida de pico de fluxo expiratório,2.47,0,0,0,0
40105067,Medida seriada por 3 semanas do pico de fluxo expiratório,17.82,0,0,0,0
40105075,Prova de função pulmonar completa (ou espirometria),83.16,0,0,0,0
40105083,Resistência das vias aéreas por oscilometria,59.4,0,0,0,0
40105091,Resistência das vias aéreas por pletismografia,59.4,0,0,0,0
40201007,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (ELETROFISIOLÓGICOS/MECÂNICOS E FUNCIONAIS) - ENDOSCOPIA DIAGNÓSTICA,,,,,
40201015,Amnioscopia,7.61,0,0,0,0
40201023,Anuscopia (interna e externa),25.01,0,0,0,0
40201031,Broncoscopia com biópsia transbrônquica,131.98,0,0,0,0
40201058,Broncoscopia com ou sem aspirado ou lavado brônquico bilateral,123.76,0,0,2,0
40201066,Cistoscopia e/ou uretroscopia,40.57,0,0,0,0
40201074,Colangiopancreatografia retrógrada endoscópica,207.9,0,0,0,0
40201082,Colonoscopia (inclui a retossigmoidoscopia),193.05,0,0,0,0
40201090,Colonoscopia com magnificação,251.09,0,0,0,0
40201104,Ecoendoscopia alta,382.4,0,0,0,0
40201112,Ecoendoscopia baixa,382.4,0,0,0,0
40201120,Endoscopia digestiva alta,71.28,0,0,0,0
40201139,Endoscopia digestiva alta com magnificação,177.36,0,0,0,0
40201147,Enteroscopia,421.52,0,1,0,0
40201155,Histeroscopia diagnóstica,107.07,0,0,2,0
40201163,Laparoscopia,89.09,0,0,0,0
40201171,Retossigmoidoscopia flexível,59.4,0,0,0,0
40201180,Retossigmoidoscopia rígida,44.55,0,0,0,0
40201198,Vídeo-endoscopia do esfíncter velo-palatino com ótica flexível,88.75,0,0,0,0
40201201,Vídeo-endoscopia do esfíncter velo-palatino com ótica rígida,88.75,0,0,0,0
40201210,Vídeo-endoscopia naso-sinusal com ótica flexível,88.75,0,0,0,0
40201228,Vídeo-endoscopia naso-sinusal com ótica rígida,88.75,0,0,0,0
40201236,Vídeo-laringo-estroboscopia com endoscópio flexível,126.77,0,0,0,0
40201244,Vídeo-laringo-estroboscopia com endoscópio rígido,126.77,0,0,0,0
40201252,Vídeo-faringo-laringoscopia com endoscópio flexível,88.75,0,0,0,0
40201260,Vídeo-faringo-laringoscopia com endoscópio rígido,88.75,0,0,0,0
40201279,Ureteroscopia flexível unilateral,253.54,0,1,0,0
40201287,Ureteroscopia rígida unilateral,58.35,0,0,0,0
40201309,Avaliação endoscópica da deglutição (FEES),79.08,0,0,0,0
40202003,"PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (ELETROFISIOLÓGICOS/MECÂNICOS E FUNCIONAIS) -
ENDOSCOPIA INTERVENCIONISTA",,,,,
40202011,Aritenoidectomia microcirúrgica endoscópica,205.18,0,0,0,0
40202038,Endoscopia digestiva alta com biópsia e/ou citologia,95.74,0,0,0,0
40202046,Biópsias por laparoscopia,88.02,0,0,0,0
40202054,Broncoscopia com biópsia transbrônquica com acompanhamento radioscópico,105.58,0,0,0,0
40202062,Cecostomia,181.67,0,1,0,0
40202089,Colagem de fístula por via endoscópica,91.9,0,0,0,0
40202097,Colocação de cânula sob orientação endoscópica,223.06,0,0,3,0
40202100,Colocação de cateter para braquiterapia endobrônquica,223.06,0,0,3,0
40202119,Colocação de prótese coledociana por via endoscópica,635.71,0,0,0,0
40202127,Colocação de prótese traqueal ou brônquica,316.01,0,0,4,0
40202135,Colonoscopia com magnificação e tatuagem,254.34,0,0,0,0
40202143,Descompressão colônica por colonoscopia,293.4,0,0,0,0
40202151,Desobstrução brônquica com laser ou eletrocautério,316.01,0,0,4,0
40202160,Desobstrução brônquica por broncoaspiração,185.88,0,0,2,0
40202178,Dilatação de estenose laringo-traqueo-brônquica,185.88,0,0,1,0
40202186,Dilatação instrumental do esôfago. estômago ou duodeno,136.92,0,0,0,0
40202194,Dilatação instrumental e injeção de substância medicamentosa por endoscopia,106.87,0,0,0,0
40202208,Diverticulotomia,283.62,0,0,0,0
40202216,Drenagem cavitária por laparoscopia,185.83,0,0,0,0
40202240,Ecoendoscopia com punção por agulha,588,0,1,0,0
40202259,Esclerose de varizes de esôfago. estômago ou duodeno,136.92,0,0,0,0
40202267,Estenostomia endoscópica,258.75,0,0,0,0
40202283,Gastrostomia endoscópica,283.62,0,1,0,0
40202291,Hemostasia mecânica do esôfago. estômago ou duodeno,185.83,0,0,0,0
40202305,Hemostasia térmica por endoscopia,185.83,0,0,0,0
40202313,Hemostasias de cólon,185.83,0,0,0,0
40202330,Injeção de substância medicamentosa por endoscopia,98.32,0,0,0,0
40202348,Introdução de prótese no esôfago,283.62,0,0,0,0
40202356,Jejunostomia endoscópica,535.34,0,0,0,0
40202364,Laringoscopia com microscopia para exérese de pólipo/nódulo/papiloma,128.7,0,0,1,0
40202372,Laringoscopia com retirada de corpo estranho de laringe/faringe (tubo flexível),163,0,0,0,0
40202399,Laringoscopia/traqueoscopia com exérese de pólipo/nódulo/papiloma,108.9,0,0,1,0
40202410,Laringoscopia/traqueoscopia com retirada de corpo estranho (tubo rígido),163,0,0,0,0
40202429,Laringoscopia/traqueoscopia para diagnóstico e biópsia (tubo rígido),69.3,0,0,0,0
40202437,Laringoscopia/traqueoscopia para diagnóstico e biópsia com aparelho flexível,30.78,0,0,0,0
40202445,Laringoscopia/traqueoscopia para intubação oro ou nasotraqueal,223.06,0,0,3,0
40202453,Ligadura elástica do esôfago. estômago ou duodeno,223.06,0,0,0,0
40202470,Mucosectomia,445.1,0,0,0,0
40202488,Nasofibrolaringoscopia para dignóstico e/ou biópsia,40.57,0,0,0,0
40202496,Papilotomia biópsia e/ou citologia biliar e pancreática,586.8,0,0,0,0
40202500,Papilotomia e dilatação biliar ou pancreática,586.8,0,0,0,0
40202518,Papilotomia endoscópica (para retirada de cálculos coledocianos ou drenagem biliar),586.8,0,0,0,0
40202526,Papilotomia. dilatação e colocação de prótese ou dreno biliar ou pancreático,635.71,0,0,0,0
40202534,Passagem de sonda naso-enteral,166.26,0,0,0,0
40202542,Polipectomia de cólon (independente do número de pólipos),293.4,0,0,0,0
40202550,Polipectomia do esôfago. estômago ou duodeno (independente do número de pólipos),234.73,0,0,0,0
40202569,Retirada de corpo estranho do cólon,210.27,0,0,0,0
40202577,Retirada de corpo estranho do esôfago. estômago ou duodeno,161.37,0,0,0,0
40202585,Retirada de corpo estranho no brônquio ou brônquico,278.83,0,0,3,0
40202593,Retirada de tumor ou papiloma por broncoscopia,316.01,0,0,3,0
40202607,Tamponamento de varizes do esôfago e estômago,97.8,0,0,0,0
40202615,Endoscopia digestiva alta com biópsia e teste de urease (pesquisa Helicobacter pylori),110.41,0,0,0,0
40202623,Traqueostomia por punção percutânea,160.83,0,0,0,0
40202631,Tratamento endoscópico de hemoptise,316.01,0,0,4,0
40202640,Uretrotomia endoscópica,133.84,0,0,0,0
40202666,Colonoscopia com biópsia e/ou citologia,193.05,0,0,0,0
40202674,Colonoscopia com dilatação segmentar,138.93,0,0,0,0
40202682,Retossigmoidoscopia flexível com polipectomia,59.4,0,0,0,0
40202690,Retossigmoidoscopia flexível com biópsia e/ou citologia,59.4,0,0,0,0
40202704,Colonoscopia com estenostomia,324.87,0,1,0,0
40202712,Colonoscopia com mucosectomia,254.34,0,0,0,0
40202720,Retossigmoidoscopia rígida com biópsia e/ou citologia,44.55,0,0,0,0
40202739,Retossigmoidoscopia rígida com polipectomia,44.55,0,0,0,0
40202747,Endoscopia digestiva alta com cromoscopia e biópsia e/ou citologia,165.47,0,0,0,0
40202763,Laringoscopia/traqueoscopia com laser para exérese de papiloma/tumor,198,0,0,2,0
40301001,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA LABORATORIAL) - BIOQUÍMICA,,,,,
40301010,3-metil histidina. dosagem no soro,12.29,0,0,0,0
40301028,5-nucleotidase,5.1,0,0,0,0
40301036,Acetaminofen,12.29,0,0,0,0
40301044,Acetilcolinesterase. em eritrócitos,1.92,0,0,0,0
40301060,Ácido ascórbico (vitamina C),3.57,0,0,0,0
40301087,Ácido fólico. dosagem nos eritrócitos,21.66,0,0,0,0
40301109,Ácido láctico (lactato),22.94,0,0,0,0
40301117,Ácido orótico,21.24,0,0,0,0
40301125,Ácido oxálico,7.64,0,0,0,0
40301133,Ácido pirúvico,7.64,0,0,0,0
40301141,Ácido siálico,7.64,0,0,0,0
40301150,Ácido úrico,3.57,0,0,0,0
40301168,Ácido valpróico,38.23,0,0,0,0
40301184,Ácidos graxos livres,3.83,0,0,0,0
40301192,Ácidos orgânicos (perfil quantitativo),3.83,0,0,0,0
40301206,Acilcarnitinas (perfil qualitativo),112.22,0,0,0,0
40301214,Acilcarnitinas (perfil quantitativo),167.33,0,0,0,0
40301222,Albumina,15.95,0,0,0,0
40301230,Aldolase,6.88,0,0,0,0
40301249,Alfa-1-antitripsina. dosagem no soro,17.84,0,0,0,0
40301257,Alfa-1-glicoproteína ácida,17.84,0,0,0,0
40301265,Alfa-2-macroglobulina,10.19,0,0,0,0
40301273,Alumínio. dosagem no soro,14.4,0,0,0,0
40301281,Amilase,4.59,0,0,0,0
40301290,Aminoácidos. fracionamento e quantificação,7.64,0,0,0,0
40301303,Amiodarona,50.11,0,0,0,0
40301311,Amitriptilina. nortriptilina (cada),12.29,0,0,0,0
40301320,Amônia,7.64,0,0,0,0
40301346,Antibióticos. dosagem no soro. cada,25.49,0,0,0,0
40301354,Apolipoproteína A (Apo A),20.39,0,0,0,0
40301362,Apolipoproteína B (Apo B),20.39,0,0,0,0
40301370,Barbitúricos. antidepressivos tricíclicos (cada),12.29,0,0,0,0
40301389,Beta-glicuronidase,4.34,0,0,0,0
40301397,Bilirrubinas (direta. indireta e total),5.1,0,0,0,0
40301400,Cálcio,3.57,0,0,0,0
40301419,Cálcio iônico,8.66,0,0,0,0
40301427,Capacidade de fixação de ferro,3.57,0,0,0,0
40301435,Carbamazepina,40.78,0,0,0,0
40301460,Caroteno,5.1,0,0,0,0
40301478,Ceruloplasmina,17.84,0,0,0,0
40301486,Ciclosporina. methotrexate - cada,63.72,0,0,0,0
40301494,Clearance de ácido úrico,6.38,0,0,0,0
40301508,Clearance de creatinina,6.38,0,0,0,0
40301516,Clearance de fosfato,6.38,0,0,0,0
40301524,Clearance de uréia,6.38,0,0,0,0
